date,AvgTemp,Population,lat,lon,SO2_conc,PM10_conc,PM2_5_conc,NO2_conc,month_day_ts
1/2/2000,52.7,11798000,34.1365,-117.92391,2.125,35.88888889,33.1,34.5,1.066666667
1/9/2000,55.28571429,11798000,34.1365,-117.92391,8.642857143,46.6,27.65151515,63.59663866,1.3
1/16/2000,59.37142857,11798000,34.1365,-117.92391,6.464285714,53.5,36.49111111,71,1.533333333
1/23/2000,60.62857143,11798000,34.1365,-117.92391,4.357142857,26.72727273,21.0547619,49.38655462,1.766666667
1/30/2000,57.54285714,11798000,34.1365,-117.92391,5.25,16.90909091,23.9275,49.95762712,2
2/6/2000,60.25714286,11798000,34.1365,-117.92391,5.142857143,27.19230769,16.41666667,51.18487395,2.2
2/13/2000,57.28571429,11798000,34.1365,-117.92391,4,13.17647059,13.91212121,46.95798319,2.433333333
2/20/2000,57.91428571,11798000,34.1365,-117.92391,3.821428571,17.5,12.07317073,39.85714286,2.666666667
2/27/2000,54.14285714,11798000,34.1365,-117.92391,2.892857143,14.83333333,12.69333333,41.3697479,2.9
3/5/2000,54.58571429,11798000,34.1365,-117.92391,3.545454545,16.86666667,10.95128205,42.06722689,3.166666667
3/12/2000,55.27142857,11798000,34.1365,-117.92391,3.714285714,16.1875,11.25555556,43.65546218,3.4
3/19/2000,58.15714286,11798000,34.1365,-117.92391,6.228571429,37,29.4675,64.16806723,3.633333333
3/26/2000,58.8,11798000,34.1365,-117.92391,5.285714286,38.86666667,14.35,47.75630252,3.866666667
4/2/2000,61.18571429,11798000,34.1365,-117.92391,3.914285714,44.93333333,12.71578947,46.74789916,4.066666667
4/9/2000,59.08571429,11798000,34.1365,-117.92391,4.514285714,41.5,23.22916667,52.21848739,4.3
4/16/2000,59.57142857,11798000,34.1365,-117.92391,4.685714286,32.26666667,15.99268293,48.79831933,4.533333333
4/23/2000,58.88571429,11798000,34.1365,-117.92391,3.257142857,16.53333333,10.1425,42.55263158,4.766666667
4/30/2000,63.27142857,11798000,34.1365,-117.92391,6.285714286,36.4,19.01162791,56.92241379,5
5/7/2000,63.72857143,11798000,34.1365,-117.92391,4.771428571,30.73333333,18.78918919,45.3559322,5.233333333
5/14/2000,62.34285714,11798000,34.1365,-117.92391,5.2,34.125,12.05121951,42.69747899,5.466666667
5/21/2000,62.08571429,11798000,34.1365,-117.92391,8.771428571,33.5,15.76341463,48.59663866,5.7
5/28/2000,64.81428571,11798000,34.1365,-117.92391,9.885714286,29.33333333,18.64705882,43.43697479,5.933333333
6/4/2000,66,11798000,34.1365,-117.92391,5.342857143,38.06666667,22.34166667,42.81512605,6.133333333
6/11/2000,65.27142857,11798000,34.1365,-117.92391,5.285714286,31.2,11.23902439,42.05882353,6.366666667
6/18/2000,67.15714286,11798000,34.1365,-117.92391,3.942857143,25.06666667,14.28648649,40.6302521,6.6
6/25/2000,67.62857143,11798000,34.1365,-117.92391,3.142857143,28.23529412,14.24166667,37.80672269,6.833333333
7/2/2000,68.61428571,11798000,34.1365,-117.92391,4.314285714,33,18.34736842,41.86554622,7.066666667
7/9/2000,66.4,11798000,34.1365,-117.92391,4.142857143,36.28571429,16.71578947,33.05882353,7.3
7/16/2000,66.38571429,11798000,34.1365,-117.92391,5.257142857,26.875,14.21714286,38.67226891,7.533333333
7/23/2000,68.65714286,11798000,34.1365,-117.92391,7.685714286,33.54545455,18.53478261,60.34453782,7.766666667
7/30/2000,68.78571429,11798000,34.1365,-117.92391,6.514285714,36,20.3325,53.84033613,8
8/6/2000,70.01428571,11798000,34.1365,-117.92391,8.171428571,34,17.42571429,51.05932203,8.2
8/13/2000,69.84285714,11798000,34.1365,-117.92391,6.828571429,33.85714286,18.84878049,56.35294118,8.433333333
8/20/2000,72.71428571,11798000,34.1365,-117.92391,7.285714286,39.5625,19.90384615,59.28571429,8.666666667
8/27/2000,68.62857143,11798000,34.1365,-117.92391,6.228571429,38,18.93142857,46.10084034,8.9
9/3/2000,67.15714286,11798000,34.1365,-117.92391,3.714285714,24.04347826,10.35652174,27.53448276,9.1
9/10/2000,67.04285714,11798000,34.1365,-117.92391,7.342857143,34.07142857,18.26363636,62.44642857,9.333333333
9/17/2000,71.95714286,11798000,34.1365,-117.92391,7.057142857,36.5,17.5375,70.65178571,9.566666667
9/24/2000,67.75714286,11798000,34.1365,-117.92391,3.314285714,28.33333333,15.17619048,42.91071429,9.8
10/1/2000,68,11798000,34.1365,-117.92391,4.914285714,38.4375,23.63714286,48.45535714,10.03333333
10/8/2000,65.4,11798000,34.1365,-117.92391,2.914285714,37.4,22.32564103,43.25,10.26666667
10/15/2000,61.44285714,11798000,34.1365,-117.92391,3.914285714,34.0952381,18.4375,43.89285714,10.5
10/22/2000,62.81428571,11798000,34.1365,-117.92391,4.657142857,37.52941176,41.3,70.40178571,10.73333333
10/29/2000,63,11798000,34.1365,-117.92391,4.342857143,15.26666667,9.586486486,41.94642857,10.96666667
11/5/2000,61.55714286,11798000,34.1365,-117.92391,5.228571429,27.33333333,15.85454545,47.79464286,11.16666667
11/12/2000,57.82857143,11798000,34.1365,-117.92391,4.771428571,29.66666667,13.48421053,41.95535714,11.4
11/19/2000,55.72857143,11798000,34.1365,-117.92391,5.942857143,31.46666667,19.67631579,53.16964286,11.63333333
11/26/2000,58.61428571,11798000,34.1365,-117.92391,6.628571429,42.19047619,32.59268293,66.0625,11.86666667
12/3/2000,55.87142857,11798000,34.1365,-117.92391,9.428571429,59.75,64.04594595,88.66086957,12.1
12/10/2000,61.21428571,11798000,34.1365,-117.92391,6.6,29.06666667,21.67777778,56.4789916,12.33333333
12/17/2000,57.3,11798000,34.1365,-117.92391,4.942857143,35.66666667,20.67560976,48.15966387,12.56666667
12/24/2000,56.97142857,11798000,34.1365,-117.92391,8.171428571,48.73333333,37.13076923,82.76470588,12.8
12/31/2000,57.5,11798000,34.1365,-117.92391,8.514285714,47.26666667,32.1475,71.61344538,13.03333333
1/7/2001,60.71428571,11834000,34.1365,-117.92391,7.8,57.77272727,35.00789474,68.64705882,1.233333333
1/14/2001,52.88571429,11834000,34.1365,-117.92391,2.828571429,21.07142857,23.92727273,42.77310924,1.466666667
1/21/2001,54,11834000,34.1365,-117.92391,6.771428571,36.2,24.82682927,53.94957983,1.7
1/28/2001,52.01428571,11834000,34.1365,-117.92391,3.714285714,21.64705882,23.52708333,47.10084034,1.933333333
2/4/2001,57.47142857,11834000,34.1365,-117.92391,6.142857143,23.6,16.35945946,52.99159664,2.133333333
2/11/2001,54.65714286,11834000,34.1365,-117.92391,4.971428571,30.53333333,14.91282051,45.21008403,2.366666667
2/18/2001,52.37142857,11834000,34.1365,-117.92391,4,19.82352941,17.79047619,47.22123894,2.6
2/25/2001,52.81428571,11834000,34.1365,-117.92391,3.542857143,11.54545455,11.57142857,37.42608696,2.833333333
3/4/2001,53.42857143,11834000,34.1365,-117.92391,4.162162162,27.27272727,13.42439024,40.7398374,3.133333333
3/11/2001,55.92857143,11834000,34.1365,-117.92391,4.619047619,25.92857143,11.41956522,36.968,3.366666667
3/18/2001,57.5,11834000,34.1365,-117.92391,6.19047619,29.93333333,22.78,53.23015873,3.6
3/25/2001,58.6,11834000,34.1365,-117.92391,5.142857143,36.6,27.81578947,53.03174603,3.833333333
4/1/2001,59.45714286,11834000,34.1365,-117.92391,3.87804878,33.82608696,26.34186047,44.66666667,4.033333333
4/8/2001,55.21428571,11834000,34.1365,-117.92391,2.714285714,15.73333333,7.734210526,37.23966942,4.266666667
4/15/2001,54.91428571,11834000,34.1365,-117.92391,4.405405405,29.6,13.09473684,41.872,4.5
4/22/2001,56.71428571,11834000,34.1365,-117.92391,6.452380952,29.53333333,13.99777778,46.76190476,4.733333333
4/29/2001,60.25714286,11834000,34.1365,-117.92391,4.921052632,33.14285714,23.95135135,49.11904762,4.966666667
5/6/2001,60.84285714,11834000,34.1365,-117.92391,5.69047619,58.92857143,24.05135135,48.23809524,5.2
5/13/2001,62.18571429,11834000,34.1365,-117.92391,6.333333333,35.91304348,22.33333333,51.73015873,5.433333333
5/20/2001,62.98571429,11834000,34.1365,-117.92391,4.142857143,28.86666667,24.13611111,35.91338583,5.666666667
5/27/2001,63.58571429,11834000,34.1365,-117.92391,4.261904762,35.6,23.74,42.3015873,5.9
6/3/2001,64.22857143,11834000,34.1365,-117.92391,4.268292683,45.73333333,15.30227273,39.10569106,6.1
6/10/2001,65.32857143,11834000,34.1365,-117.92391,4.452380952,45.85714286,26.24857143,42.27731092,6.333333333
6/17/2001,66.61428571,11834000,34.1365,-117.92391,5.880952381,39.92857143,16.49677419,45.4789916,6.566666667
6/24/2001,67.61428571,11834000,34.1365,-117.92391,9.095238095,35.04761905,17.56052632,56.34710744,6.8
7/1/2001,67.64285714,11834000,34.1365,-117.92391,9.173913043,30.78571429,14.66,42.30952381,7.033333333
7/8/2001,70.48571429,11834000,34.1365,-117.92391,7,37.6875,21.21724138,43.85714286,7.266666667
7/15/2001,65.58571429,11834000,34.1365,-117.92391,6.25,30.38461538,14.43902439,36.888,7.5
7/22/2001,65.91428571,11834000,34.1365,-117.92391,7.428571429,25.78571429,14.28518519,36.57142857,7.733333333
7/29/2001,65.42857143,11834000,34.1365,-117.92391,5.468085106,30.27272727,20.428125,38.79831933,7.966666667
8/5/2001,65.52857143,11834000,34.1365,-117.92391,4.923076923,28.61904762,17.92058824,39.31932773,8.166666667
8/12/2001,66.58571429,11834000,34.1365,-117.92391,6.236842105,30.91666667,17.34285714,46.68292683,8.4
8/19/2001,67.58571429,11834000,34.1365,-117.92391,7.380952381,34.6,16.771875,57.54761905,8.633333333
8/26/2001,67.18571429,11834000,34.1365,-117.92391,5.166666667,37.92307692,20.75789474,45.06349206,8.866666667
9/2/2001,68.05714286,11834000,34.1365,-117.92391,4.285714286,32.13333333,15.24482759,42.1796875,9.066666667
9/9/2001,67.12857143,11834000,34.1365,-117.92391,4.214285714,32.73333333,17.37407407,35.42857143,9.3
9/16/2001,66.57142857,11834000,34.1365,-117.92391,6.477272727,29.45454545,16.20277778,47.01503759,9.533333333
9/23/2001,64.8,11834000,34.1365,-117.92391,7.586956522,36.06666667,29.47714286,52.11538462,9.766666667
9/30/2001,67.6,11834000,34.1365,-117.92391,13.36956522,42.61538462,17.82162162,77.52671756,10
10/7/2001,66.58571429,11834000,34.1365,-117.92391,5.346938776,39.33333333,17.14,46.18045113,10.23333333
10/14/2001,64.12857143,11834000,34.1365,-117.92391,7.510204082,45.53333333,25.57631579,62.36090226,10.46666667
10/21/2001,63.47142857,11834000,34.1365,-117.92391,9.239130435,47.86666667,36.0025641,74.2481203,10.7
10/28/2001,62.67142857,11834000,34.1365,-117.92391,5.183673469,46,40.91555556,65.55639098,10.93333333
11/4/2001,62.78571429,11834000,34.1365,-117.92391,5.673469388,38.09090909,29.48717949,50.51538462,11.13333333
11/11/2001,62.42857143,11834000,34.1365,-117.92391,7.040816327,39.375,45.83170732,61.35606061,11.36666667
11/18/2001,60.5,11834000,34.1365,-117.92391,9.142857143,26.15384615,27.15,66.54545455,11.6
11/25/2001,60.84285714,11834000,34.1365,-117.92391,6.844444444,34.5,21.37073171,55.84496124,11.83333333
12/2/2001,54.94285714,11834000,34.1365,-117.92391,5.574468085,18.42857143,20.31944444,44.18939394,12.06666667
12/9/2001,59.05714286,11834000,34.1365,-117.92391,5.697674419,14.69565217,10.956,44.86363636,12.3
12/16/2001,53.5,11834000,34.1365,-117.92391,5.685714286,17.8,17.64390244,43.40151515,12.53333333
12/23/2001,53.04285714,11834000,34.1365,-117.92391,6.514285714,15.53333333,24.78095238,54.14285714,12.76666667
12/30/2001,56.11428571,11834000,34.1365,-117.92391,7.512820513,32.86666667,25.39574468,56.81203008,13
1/6/2002,56.57142857,11870000,34.1365,-117.92391,4.904761905,28.71428571,35.54146341,44.7443609,1.2
1/13/2002,58.52857143,11870000,34.1365,-117.92391,8.723404255,32.4375,22.12926829,66.66165414,1.433333333
1/20/2002,55,11870000,34.1365,-117.92391,4.425531915,37.11538462,24.3875,47.816,1.666666667
1/27/2002,54.6,11870000,34.1365,-117.92391,6.102040816,26.92307692,17.1195122,49.85271318,1.9
2/3/2002,50.8,11870000,34.1365,-117.92391,5.265306122,19.33333333,13.72564103,42.7578125,2.1
2/10/2002,57.08571429,11870000,34.1365,-117.92391,7.355555556,37.2,24.428,62.3125,2.333333333
2/17/2002,58.37142857,11870000,34.1365,-117.92391,5.952380952,38.6,28.55121951,60.52631579,2.566666667
2/24/2002,60.18571429,11870000,34.1365,-117.92391,6.238095238,21.8125,13.875,52.0075188,2.8
3/3/2002,59.64285714,11870000,34.1365,-117.92391,5.5,34.08333333,19.74285714,57.69291339,3.1
3/10/2002,58.44285714,11870000,34.1365,-117.92391,4.166666667,23.66666667,14.06052632,47.39534884,3.333333333
3/17/2002,56.72857143,11870000,34.1365,-117.92391,3.869565217,20.9375,12.45,40.51937984,3.566666667
3/24/2002,56.74285714,11870000,34.1365,-117.92391,6.306122449,24.93333333,10.12941176,49.82706767,3.8
3/31/2002,56.07142857,11870000,34.1365,-117.92391,5.612244898,22.5,24.57073171,41.0075188,4.033333333
4/7/2002,56.2,11870000,34.1365,-117.92391,4.170212766,34.5625,21.66190476,38.96850394,4.233333333
4/14/2002,58.3,11870000,34.1365,-117.92391,4.914893617,32.12,28.61346154,44.30827068,4.466666667
4/21/2002,58.18571429,11870000,34.1365,-117.92391,3.395833333,32.125,10.30930233,36.58139535,4.7
4/28/2002,58.98571429,11870000,34.1365,-117.92391,4.244897959,18.33333333,10.70909091,37.08396947,4.933333333
5/5/2002,58.05714286,11870000,34.1365,-117.92391,4.06122449,23.5,11.098,34.16153846,5.166666667
5/12/2002,59.98571429,11870000,34.1365,-117.92391,3.866666667,36.2,15.06190476,38.22307692,5.4
5/19/2002,62.38571429,11870000,34.1365,-117.92391,4.837209302,42.06666667,18.35,36.44360902,5.633333333
5/26/2002,60.97142857,11870000,34.1365,-117.92391,3.558139535,21.875,10.55384615,30.51515152,5.866666667
6/2/2002,62.04285714,11870000,34.1365,-117.92391,4.302325581,26.94117647,18.74285714,37.69465649,6.066666667
6/9/2002,63.65714286,11870000,34.1365,-117.92391,5.046511628,37.13333333,18.71111111,38.78571429,6.3
6/16/2002,65.1,11870000,34.1365,-117.92391,5.166666667,37.1875,13.7745098,38.31746032,6.533333333
6/23/2002,65.7,11870000,34.1365,-117.92391,4.904761905,36.8125,16.4547619,33.64285714,6.766666667
6/30/2002,64.85714286,11870000,34.1365,-117.92391,5.952380952,35.06666667,19.55853659,37.32,7
7/7/2002,65.44285714,11870000,34.1365,-117.92391,6.714285714,36.84,21.17924528,33.37398374,7.233333333
7/14/2002,67.14285714,11870000,34.1365,-117.92391,12.35714286,37.75,16.57906977,48.86885246,7.466666667
7/21/2002,68.05714286,11870000,34.1365,-117.92391,6.523809524,38.0625,16.19772727,29.84920635,7.7
7/28/2002,68.48571429,11870000,34.1365,-117.92391,8.459459459,30.875,11.78076923,38.48739496,7.933333333
8/4/2002,65.78571429,11870000,34.1365,-117.92391,6.026315789,43.93333333,20.27380952,36.6147541,8.133333333
8/11/2002,67.04285714,11870000,34.1365,-117.92391,6.857142857,34.875,19.7627907,53.27350427,8.366666667
8/18/2002,67.12857143,11870000,34.1365,-117.92391,3.857142857,42.96,27.52307692,36.89915966,8.6
8/25/2002,66.45714286,11870000,34.1365,-117.92391,4.633333333,36.1875,19.375,43.96190476,8.833333333
9/1/2002,67.1,11870000,34.1365,-117.92391,5.689655172,37.33333333,18.25681818,51.4040404,9.033333333
9/8/2002,70,11870000,34.1365,-117.92391,6.676470588,51.875,14.682,46.91743119,9.266666667
9/15/2002,64.88571429,11870000,34.1365,-117.92391,7.485714286,42.3125,20.78444444,60.36607143,9.5
9/22/2002,65.32857143,11870000,34.1365,-117.92391,5.228571429,38.46666667,19.59777778,51.65178571,9.733333333
9/29/2002,65.47142857,11870000,34.1365,-117.92391,5.363636364,35.96,20.964,52.00884956,9.966666667
10/6/2002,63.95714286,11870000,34.1365,-117.92391,6.457142857,39.375,12.69090909,51.56880734,10.2
10/13/2002,64.22857143,11870000,34.1365,-117.92391,8.714285714,35.4375,26.43555556,56.93162393,10.43333333
10/20/2002,61.27142857,11870000,34.1365,-117.92391,6.264705882,36.625,30.78627451,48.00847458,10.66666667
10/27/2002,60.91428571,11870000,34.1365,-117.92391,4,37.4,24.19761905,45.60344828,10.9
11/3/2002,59.57142857,11870000,34.1365,-117.92391,5.057142857,39.3125,29.17954545,53.1779661,11.1
11/10/2002,59.95714286,11870000,34.1365,-117.92391,5.228571429,31.34782609,21.85576923,56.1092437,11.33333333
11/17/2002,65.42857143,11870000,34.1365,-117.92391,6.028571429,26.17647059,14.87333333,60.35344828,11.56666667
11/24/2002,66.2,11870000,34.1365,-117.92391,6.085714286,36.25,18.88372093,61.58823529,11.8
12/1/2002,63.21428571,11870000,34.1365,-117.92391,3.114285714,34.8125,14.484,41.95762712,12.03333333
12/8/2002,58.27142857,11870000,34.1365,-117.92391,4.628571429,34.6,33.93333333,56.09482759,12.26666667
12/15/2002,58.3,11870000,34.1365,-117.92391,6.457142857,30.8125,29.98421053,62.24561404,12.5
12/22/2002,54.64285714,11870000,34.1365,-117.92391,2.028571429,19.34782609,10.70465116,37.51304348,12.73333333
12/29/2002,54.2,11870000,34.1365,-117.92391,3.228571429,16.71428571,20.86585366,42.99159664,12.96666667
1/5/2003,59.45714286,11906000,34.1365,-117.92391,5.657142857,25.2,14.32307692,51.66086957,1.166666667
1/12/2003,61.75714286,11906000,34.1365,-117.92391,3.314285714,26.75,18.06595745,41.10169492,1.4
1/19/2003,61,11906000,34.1365,-117.92391,6.466666667,33.5,22.2375,67.10619469,1.633333333
1/26/2003,61.64285714,11906000,34.1365,-117.92391,5.121212121,28.6,27.06744186,59.28571429,1.866666667
2/2/2003,63.47142857,11906000,34.1365,-117.92391,4.484848485,37.44,18.71320755,63.31932773,2.066666667
2/9/2003,57.47142857,11906000,34.1365,-117.92391,3.303030303,25.94117647,12.46976744,50.60504202,2.3
2/16/2003,58.27142857,11906000,34.1365,-117.92391,2.714285714,12.07692308,9.923255814,38.10084034,2.533333333
2/23/2003,58.07142857,11906000,34.1365,-117.92391,3.2,18,13.03061224,42.15966387,2.766666667
3/2/2003,55.95,11906000,34.1365,-117.92391,2.733333333,15.13333333,8.527272727,35.7008547,3.066666667
3/9/2003,55.48571429,11906000,34.1365,-117.92391,3.125,16.0625,17.63181818,45.74576271,3.3
3/16/2003,58.32857143,11906000,34.1365,-117.92391,3.285714286,23.88,22.41153846,46.95726496,3.533333333
3/23/2003,58.25714286,11906000,34.1365,-117.92391,2.8,22.8125,13.52045455,43.04672897,3.766666667
3/30/2003,63.51428571,11906000,34.1365,-117.92391,3.971428571,31.0625,11.29512195,45.63247863,4
4/6/2003,58.61428571,11906000,34.1365,-117.92391,1.914285714,16.73333333,7.260416667,39.60176991,4.2
4/13/2003,61.05714286,11906000,34.1365,-117.92391,3.371428571,24.9375,9.688095238,42.02542373,4.433333333
4/20/2003,56.94285714,11906000,34.1365,-117.92391,2.828571429,12.46666667,8.2,37.79130435,4.666666667
4/27/2003,57.2,11906000,34.1365,-117.92391,1.96875,20.4,8.789583333,32.12389381,4.9
5/4/2003,57.77142857,11906000,34.1365,-117.92391,2.03030303,12.6,6.9775,31.79310345,5.133333333
5/11/2003,58.55714286,11906000,34.1365,-117.92391,2.6,18.76470588,9.784444444,34.39830508,5.366666667
5/18/2003,60.17142857,11906000,34.1365,-117.92391,4.342857143,30,18.24313725,46.57142857,5.6
5/25/2003,60.81428571,11906000,34.1365,-117.92391,4.628571429,39.25,22.09722222,49.34482759,5.833333333
6/1/2003,63.32857143,11906000,34.1365,-117.92391,3.933333333,38.375,22.78648649,41.72649573,6.033333333
6/8/2003,63.27142857,11906000,34.1365,-117.92391,1.818181818,34.12,18.532,28.57627119,6.266666667
6/15/2003,64.08571429,11906000,34.1365,-117.92391,3.571428571,29.4375,12.71162791,32.41025641,6.5
6/22/2003,63.81428571,11906000,34.1365,-117.92391,2.257142857,26.4375,17.23333333,29.21848739,6.733333333
6/29/2003,64.75714286,11906000,34.1365,-117.92391,3.857142857,34.1875,16.91153846,39.78151261,6.966666667
7/6/2003,68.95714286,11906000,34.1365,-117.92391,6.771428571,35.25,30.88636364,45.17647059,7.2
7/13/2003,68.92857143,11906000,34.1365,-117.92391,4.6,41,20.745,41.46153846,7.433333333
7/20/2003,72.77142857,11906000,34.1365,-117.92391,5.142857143,39.30434783,18.81363636,44.39495798,7.666666667
7/27/2003,70.17142857,11906000,34.1365,-117.92391,3.235294118,35.29411765,16.17906977,32.04310345,7.9
8/3/2003,69.32857143,11906000,34.1365,-117.92391,4.117647059,31.07142857,12.03658537,31.96363636,8.1
8/10/2003,70.6,11906000,34.1365,-117.92391,6.228571429,30,11.088,44.25233645,8.333333333
8/17/2003,73.25714286,11906000,34.1365,-117.92391,7.727272727,38.88235294,15.55510204,58.65740741,8.566666667
8/24/2003,68.9,11906000,34.1365,-117.92391,4.971428571,29.52941176,11.3,34.30769231,8.8
8/31/2003,67.54285714,11906000,34.1365,-117.92391,6.8,32.68,15.31694915,45.69747899,9.033333333
9/7/2003,68.64285714,11906000,34.1365,-117.92391,6.057142857,27.33333333,14.23061224,46.57758621,9.233333333
9/14/2003,66.65714286,11906000,34.1365,-117.92391,4.085714286,37.1875,19.83541667,40.88695652,9.466666667
9/21/2003,65.31428571,11906000,34.1365,-117.92391,5.857142857,37.05882353,25.48214286,52.79487179,9.7
9/28/2003,65.64285714,11906000,34.1365,-117.92391,4.085714286,40.52941176,31.06363636,49.09243697,9.933333333
10/5/2003,64.5,11906000,34.1365,-117.92391,2.114285714,38.23529412,23.69555556,39.89915966,10.16666667
10/12/2003,65.3,11906000,34.1365,-117.92391,2.371428571,45.52173913,31.726,51.90434783,10.4
10/19/2003,66.95714286,11906000,34.1365,-117.92391,5.176470588,42.5625,23.69333333,65.78632479,10.63333333
10/26/2003,68.61428571,11906000,34.1365,-117.92391,6.914285714,55.64705882,28.694,82.51260504,10.86666667
11/2/2003,64.31428571,11906000,34.1365,-117.92391,3.64516129,26.57142857,29.0125,56.90598291,11.06666667
11/9/2003,59.15714286,11906000,34.1365,-117.92391,3.5,30.07692308,19.775,48.57657658,11.3
11/16/2003,60.3,11906000,34.1365,-117.92391,3.571428571,19,11.99333333,39.52678571,11.53333333
11/23/2003,59.17142857,11906000,34.1365,-117.92391,3.433333333,27.68,17.32916667,45.14414414,11.76666667
11/30/2003,58.65714286,11906000,34.1365,-117.92391,3.771428571,27.5625,16.72325581,49.45378151,12
12/7/2003,58.02857143,11906000,34.1365,-117.92391,5.828571429,47.875,36.42045455,69.30508475,12.23333333
12/14/2003,56.22857143,11906000,34.1365,-117.92391,4.314285714,19.6875,15.31320755,44.93162393,12.46666667
12/21/2003,58.67142857,11906000,34.1365,-117.92391,5.2,31.25,19.09767442,51.00847458,12.7
12/28/2003,55.21428571,11906000,34.1365,-117.92391,3.322580645,18.75,11.74680851,37.29411765,12.93333333
1/4/2004,52.64285714,11942000,34.1365,-117.92391,3.75,21.03703704,22.38913043,41.01694915,1.133333333
1/11/2004,56.48571429,11942000,34.1365,-117.92391,6.321428571,27.4375,22.24418605,57.61344538,1.366666667
1/18/2004,57.9,11942000,34.1365,-117.92391,4.393939394,36.70588235,29.22156863,52.78448276,1.6
1/25/2004,57.51428571,11942000,34.1365,-117.92391,3.285714286,26.94117647,21.45490196,46.19298246,1.833333333
2/1/2004,55.3,11942000,34.1365,-117.92391,3.142857143,24.88235294,19.64693878,47.17948718,2.033333333
2/8/2004,55.75714286,11942000,34.1365,-117.92391,2.818181818,15.05882353,10.44285714,41.47826087,2.266666667
2/15/2004,56.34285714,11942000,34.1365,-117.92391,4.181818182,22.82608696,13.25087719,49.53982301,2.5
2/22/2004,55.01428571,11942000,34.1365,-117.92391,4.085714286,11.15384615,19.57659574,47.91304348,2.733333333
2/29/2004,55.2,11942000,34.1365,-117.92391,1.742857143,15.1875,8.70952381,35.44067797,2.966666667
3/7/2004,57.84285714,11942000,34.1365,-117.92391,3.085714286,19.58823529,11.94666667,43.13675214,3.233333333
3/14/2004,62.07142857,11942000,34.1365,-117.92391,5.6,34.23529412,23.5,48.31896552,3.466666667
3/21/2004,57.37142857,11942000,34.1365,-117.92391,4.4,43.29411765,41.63454545,60.30555556,3.7
3/28/2004,60.38571429,11942000,34.1365,-117.92391,4.342857143,39.40740741,19.5047619,45.66371681,3.933333333
4/4/2004,61.91428571,11942000,34.1365,-117.92391,4.84,32.75,13.92888889,40.93457944,4.133333333
4/11/2004,59.87142857,11942000,34.1365,-117.92391,4.6,38.6875,21.60851064,34.11764706,4.366666667
4/18/2004,58.67142857,11942000,34.1365,-117.92391,6.363636364,27.64705882,14.84693878,36.23853211,4.6
4/25/2004,62.34285714,11942000,34.1365,-117.92391,7.590909091,24.70588235,11.51162791,41.09259259,4.833333333
5/2/2004,67.28571429,11942000,34.1365,-117.92391,6.206896552,39.83333333,15.36792453,49.15454545,5.066666667
5/9/2004,68.84285714,11942000,34.1365,-117.92391,5.464285714,35.73076923,12.73283582,47.38793103,5.3
5/16/2004,65.41428571,11942000,34.1365,-117.92391,4.714285714,35.70588235,13.41090909,39.97413793,5.533333333
5/23/2004,63.98571429,11942000,34.1365,-117.92391,3.571428571,26.05882353,10.24074074,26.81896552,5.766666667
5/30/2004,63.55714286,11942000,34.1365,-117.92391,4.206896552,27.53333333,11.58983051,29.12605042,6
6/6/2004,66.18571429,11942000,34.1365,-117.92391,5.045454545,34.25,21.02745098,36.7706422,6.2
6/13/2004,65.3,11942000,34.1365,-117.92391,3.814814815,28.125,14.39038462,28.87735849,6.433333333
6/20/2004,65.48571429,11942000,34.1365,-117.92391,3.771428571,32.5,15.89322034,26.69230769,6.666666667
6/27/2004,66.24285714,11942000,34.1365,-117.92391,4.485714286,35.44444444,21.0875,31.88034188,6.9
7/4/2004,66.94285714,11942000,34.1365,-117.92391,4.085714286,27.85714286,11.99056604,26.25862069,7.133333333
7/11/2004,65.85714286,11942000,34.1365,-117.92391,5.342857143,21.5625,17.13692308,29.71794872,7.366666667
7/18/2004,70.5,11942000,34.1365,-117.92391,7.571428571,32.625,14.12037037,42.43859649,7.6
7/25/2004,69.84285714,11942000,34.1365,-117.92391,6.857142857,30.44444444,14.514,35.70434783,7.833333333
8/1/2004,67.55714286,11942000,34.1365,-117.92391,6.257142857,29.21428571,15.9046875,31.97413793,8.033333333
8/8/2004,67.35714286,11942000,34.1365,-117.92391,8.111111111,30.47058824,15.67169811,36.98319328,8.266666667
8/15/2004,68.68571429,11942000,34.1365,-117.92391,9.28,31.76470588,14.36792453,41.37614679,8.5
8/22/2004,67.64285714,11942000,34.1365,-117.92391,6.742857143,26.5,14.90793651,33.50877193,8.733333333
8/29/2004,68.54285714,11942000,34.1365,-117.92391,7.028571429,26.41176471,13.41132075,30.46086957,8.966666667
9/5/2004,71.04285714,11942000,34.1365,-117.92391,9.657142857,41.17647059,16.77962963,54.07692308,9.166666667
9/12/2004,75.54285714,11942000,34.1365,-117.92391,8.4,32.80769231,15.9859375,51.44036697,9.4
9/19/2004,71.28571429,11942000,34.1365,-117.92391,5,32.05882353,14.50980392,30.30630631,9.633333333
9/26/2004,70.62857143,11942000,34.1365,-117.92391,8.914285714,39.58823529,14.34583333,52.96396396,9.866666667
10/3/2004,65.15714286,11942000,34.1365,-117.92391,7.257142857,25.375,20.17076923,38.01754386,10.1
10/10/2004,64,11942000,34.1365,-117.92391,10.8,51.6875,36.27636364,62.31623932,10.33333333
10/17/2004,64.6,11942000,34.1365,-117.92391,7.485714286,41.3125,19.52857143,42.46363636,10.56666667
